y,ds,unique_id
8542,2021-06-26,7
8543,2021-06-27,7
8544,2021-06-28,7
8545,2021-06-29,7
8546,2021-06-30,7
8547,2021-07-01,7
8548,2021-07-02,7
8549,2021-07-03,7
8550,2021-07-04,7
8551,2021-07-05,7
8552,2021-07-06,7
8553,2021-07-07,7
8554,2021-07-08,7
8555,2021-07-09,7
8556,2021-07-10,7
8557,2021-07-11,7
8558,2021-07-12,7
8559,2021-07-13,7
8560,2021-07-14,7
8561,2021-07-15,7
8562,2021-07-16,7
8563,2021-07-17,7
8564,2021-07-18,7
8565,2021-07-19,7
8566,2021-07-20,7
8567,2021-07-21,7
8568,2021-07-22,7
8569,2021-07-23,7
8570,2021-07-24,7
8571,2021-07-25,7
8572,2021-07-26,7
8573,2021-07-27,7
8574,2021-07-28,7
8575,2021-07-29,7
8576,2021-07-30,7
8577,2021-07-31,7
8578,2021-08-01,7
8579,2021-08-02,7
8580,2021-08-03,7
8581,2021-08-04,7
8582,2021-08-05,7
8583,2021-08-06,7
8584,2021-08-07,7
8585,2021-08-08,7
8586,2021-08-09,7
8587,2021-08-10,7
8588,2021-08-11,7
8589,2021-08-12,7
8590,2021-08-13,7
8591,2021-08-14,7
8592,2021-08-15,7
8593,2021-08-16,7
8594,2021-08-17,7
8595,2021-08-18,7
8596,2021-08-19,7
8597,2021-08-20,7
8598,2021-08-21,7
8599,2021-08-22,7
8600,2021-08-23,7
8601,2021-08-24,7
8602,2021-08-25,7
8603,2021-08-26,7
8604,2021-08-27,7
8605,2021-08-28,7
8606,2021-08-29,7
8607,2021-08-30,7
8608,2021-08-31,7
8609,2021-09-01,7
8610,2021-09-02,7
8611,2021-09-03,7
8612,2021-09-04,7
8613,2021-09-05,7
8614,2021-09-06,7
8615,2021-09-07,7
8616,2021-09-08,7
8617,2021-09-09,7
8618,2021-09-10,7
8619,2021-09-11,7
8620,2021-09-12,7
8621,2021-09-13,7
8622,2021-09-14,7
8623,2021-09-15,7
8624,2021-09-16,7
8625,2021-09-17,7
8626,2021-09-18,7
8627,2021-09-19,7
8628,2021-09-20,7
8629,2021-09-21,7
8630,2021-09-22,7
8631,2021-09-23,7
8632,2021-09-24,7
8633,2021-09-25,7
8634,2021-09-26,7
8635,2021-09-27,7
8636,2021-09-28,7
8637,2021-09-29,7
8638,2021-09-30,7
8639,2021-10-01,7
8640,2021-10-02,7
8641,2021-10-03,7
8642,2021-10-04,7
8643,2021-10-05,7
8644,2021-10-06,7
8645,2021-10-07,7
8646,2021-10-08,7
8647,2021-10-09,7
8648,2021-10-10,7
8649,2021-10-11,7
8650,2021-10-12,7
8651,2021-10-13,7
8652,2021-10-14,7
8653,2021-10-15,7
8654,2021-10-16,7
8655,2021-10-17,7
8656,2021-10-18,7
8657,2021-10-19,7
8658,2021-10-20,7
8659,2021-10-21,7
8660,2021-10-22,7
8661,2021-10-23,7
8662,2021-10-24,7
8663,2021-10-25,7
8664,2021-10-26,7
8665,2021-10-27,7
8666,2021-10-28,7
8667,2021-10-29,7
8668,2021-10-30,7
8669,2021-10-31,7
8670,2021-11-01,7
8671,2021-11-02,7
8672,2021-11-03,7
8673,2021-11-04,7
8674,2021-11-05,7
8675,2021-11-06,7
8676,2021-11-07,7
8677,2021-11-08,7
8678,2021-11-09,7
8679,2021-11-10,7
8680,2021-11-11,7
8681,2021-11-12,7
8682,2021-11-13,7
8683,2021-11-14,7
8684,2021-11-15,7
8685,2021-11-16,7
8686,2021-11-17,7
8687,2021-11-18,7
8688,2021-11-19,7
8689,2021-11-20,7
8690,2021-11-21,7
8691,2021-11-22,7
8692,2021-11-23,7
8693,2021-11-24,7
8694,2021-11-25,7
8695,2021-11-26,7
8696,2021-11-27,7
8697,2021-11-28,7
8698,2021-11-29,7
8699,2021-11-30,7
8700,2021-12-01,7
8701,2021-12-02,7
8702,2021-12-03,7
8703,2021-12-04,7
8704,2021-12-05,7
8705,2021-12-06,7
8706,2021-12-07,7
8707,2021-12-08,7
8708,2021-12-09,7
8709,2021-12-10,7
8710,2021-12-11,7
8711,2021-12-12,7
8712,2021-12-13,7
8713,2021-12-14,7
8714,2021-12-15,7
8715,2021-12-16,7
8716,2021-12-17,7
8717,2021-12-18,7
8718,2021-12-19,7
8719,2021-12-20,7
8720,2021-12-21,7
8721,2021-12-22,7
8722,2021-12-23,7
8723,2021-12-24,7
8724,2021-12-25,7
8725,2021-12-26,7
8726,2021-12-27,7
8727,2021-12-28,7
8728,2021-12-29,7
8729,2021-12-30,7
8730,2021-12-31,7
8731,2022-01-01,7
8732,2022-01-02,7
8733,2022-01-03,7
8734,2022-01-04,7
8735,2022-01-05,7
8736,2022-01-06,7
8737,2022-01-07,7
8738,2022-01-08,7
8739,2022-01-09,7
8740,2022-01-10,7
8741,2022-01-11,7
8742,2022-01-12,7
8743,2022-01-13,7
8744,2022-01-14,7
8745,2022-01-15,7
8746,2022-01-16,7
8747,2022-01-17,7
8748,2022-01-18,7
8749,2022-01-19,7
8750,2022-01-20,7
8751,2022-01-21,7
8752,2022-01-22,7
8753,2022-01-23,7
8754,2022-01-24,7
8755,2022-01-25,7
8756,2022-01-26,7
8757,2022-01-27,7
8758,2022-01-28,7
8759,2022-01-29,7
8760,2022-01-30,7
8761,2022-01-31,7
8762,2022-02-01,7
8763,2022-02-02,7
8764,2022-02-03,7
8765,2022-02-04,7
8766,2022-02-05,7
8767,2022-02-06,7
8768,2022-02-07,7
8769,2022-02-08,7
8770,2022-02-09,7
8771,2022-02-10,7
8772,2022-02-11,7
8773,2022-02-12,7
8774,2022-02-13,7
8775,2022-02-14,7
8776,2022-02-15,7
8777,2022-02-16,7
8778,2022-02-17,7
8779,2022-02-18,7
8780,2022-02-19,7
8781,2022-02-20,7
8782,2022-02-21,7
8783,2022-02-22,7
8784,2022-02-23,7
8785,2022-02-24,7
8786,2022-02-25,7
8787,2022-02-26,7
8788,2022-02-27,7
8789,2022-02-28,7
8790,2022-03-01,7
8791,2022-03-02,7
8792,2022-03-03,7
8793,2022-03-04,7
8794,2022-03-05,7
8795,2022-03-06,7
8796,2022-03-07,7
8797,2022-03-08,7
8798,2022-03-09,7
8799,2022-03-10,7
8800,2022-03-11,7
8801,2022-03-12,7
8802,2022-03-13,7
8803,2022-03-14,7
8804,2022-03-15,7
8805,2022-03-16,7
8806,2022-03-17,7
8807,2022-03-18,7
8808,2022-03-19,7
8809,2022-03-20,7
8810,2022-03-21,7
8811,2022-03-22,7
8812,2022-03-23,7
8813,2022-03-24,7
8814,2022-03-25,7
8815,2022-03-26,7
8816,2022-03-27,7
8817,2022-03-28,7
8818,2022-03-29,7
8819,2022-03-30,7
8820,2022-03-31,7
8821,2022-04-01,7
8822,2022-04-02,7
8823,2022-04-03,7
8824,2022-04-04,7
8825,2022-04-05,7
8826,2022-04-06,7
8827,2022-04-07,7
8828,2022-04-08,7
8829,2022-04-09,7
8830,2022-04-10,7
8831,2022-04-11,7
8832,2022-04-12,7
8833,2022-04-13,7
8834,2022-04-14,7
8835,2022-04-15,7
8836,2022-04-16,7
8837,2022-04-17,7
8838,2022-04-18,7
8839,2022-04-19,7
8840,2022-04-20,7
8841,2022-04-21,7
8842,2022-04-22,7
8843,2022-04-23,7
8844,2022-04-24,7
8845,2022-04-25,7
8846,2022-04-26,7
8847,2022-04-27,7
8848,2022-04-28,7
8849,2022-04-29,7
8850,2022-04-30,7
8851,2022-05-01,7
8852,2022-05-02,7
8853,2022-05-03,7
8854,2022-05-04,7
8855,2022-05-05,7
8856,2022-05-06,7
8857,2022-05-07,7
8858,2022-05-08,7
8859,2022-05-09,7
8860,2022-05-10,7
8861,2022-05-11,7
8862,2022-05-12,7
8863,2022-05-13,7
8864,2022-05-14,7
8865,2022-05-15,7
8866,2022-05-16,7
8867,2022-05-17,7
8868,2022-05-18,7
8869,2022-05-19,7
8870,2022-05-20,7
8871,2022-05-21,7
8872,2022-05-22,7
8873,2022-05-23,7
8874,2022-05-24,7
8875,2022-05-25,7
8876,2022-05-26,7
8877,2022-05-27,7
8878,2022-05-28,7
8879,2022-05-29,7
8880,2022-05-30,7
8881,2022-05-31,7
8882,2022-06-01,7
8883,2022-06-02,7
8884,2022-06-03,7
8885,2022-06-04,7
8886,2022-06-05,7
8887,2022-06-06,7
8888,2022-06-07,7
8889,2022-06-08,7
8890,2022-06-09,7
8891,2022-06-10,7
8892,2022-06-11,7
8893,2022-06-12,7
8894,2022-06-13,7
8895,2022-06-14,7
8896,2022-06-15,7
8897,2022-06-16,7
8898,2022-06-17,7
8899,2022-06-18,7
8900,2022-06-19,7
8901,2022-06-20,7
8902,2022-06-21,7
8903,2022-06-22,7
8904,2022-06-23,7
8905,2022-06-24,7
8906,2022-06-25,7
8907,2022-06-26,7
8908,2022-06-27,7
8909,2022-06-28,7
8910,2022-06-29,7
8911,2022-06-30,7
8912,2022-07-01,7
8913,2022-07-02,7
8914,2022-07-03,7
8915,2022-07-04,7
8916,2022-07-05,7
8917,2022-07-06,7
8918,2022-07-07,7
8919,2022-07-08,7
8920,2022-07-09,7
8921,2022-07-10,7
8922,2022-07-11,7
8923,2022-07-12,7
8924,2022-07-13,7
8925,2022-07-14,7
8926,2022-07-15,7
8927,2022-07-16,7
8928,2022-07-17,7
8929,2022-07-18,7
8930,2022-07-19,7
8931,2022-07-20,7
8932,2022-07-21,7
8933,2022-07-22,7
8934,2022-07-23,7
8935,2022-07-24,7
8936,2022-07-25,7
8937,2022-07-26,7
8938,2022-07-27,7
8939,2022-07-28,7
8940,2022-07-29,7
8941,2022-07-30,7
8942,2022-07-31,7
8943,2022-08-01,7
8944,2022-08-02,7
8945,2022-08-03,7
8946,2022-08-04,7
8947,2022-08-05,7
8948,2022-08-06,7
8949,2022-08-07,7
8950,2022-08-08,7
8951,2022-08-09,7
8952,2022-08-10,7
8953,2022-08-11,7
8954,2022-08-12,7
8955,2022-08-13,7
8956,2022-08-14,7
8957,2022-08-15,7
8958,2022-08-16,7
8959,2022-08-17,7
8960,2022-08-18,7
8961,2022-08-19,7
8962,2022-08-20,7
8963,2022-08-21,7
8964,2022-08-22,7
8965,2022-08-23,7
8966,2022-08-24,7
8967,2022-08-25,7
8968,2022-08-26,7
8969,2022-08-27,7
8970,2022-08-28,7
8971,2022-08-29,7
8972,2022-08-30,7
8973,2022-08-31,7
8974,2022-09-01,7
8975,2022-09-02,7
8976,2022-09-03,7
8977,2022-09-04,7
8978,2022-09-05,7
8979,2022-09-06,7
8980,2022-09-07,7
8981,2022-09-08,7
8982,2022-09-09,7
8983,2022-09-10,7
8984,2022-09-11,7
8985,2022-09-12,7
8986,2022-09-13,7
8987,2022-09-14,7
8988,2022-09-15,7
8989,2022-09-16,7
8990,2022-09-17,7
8991,2022-09-18,7
8992,2022-09-19,7
8993,2022-09-20,7
8994,2022-09-21,7
8995,2022-09-22,7
8996,2022-09-23,7
8997,2022-09-24,7
8998,2022-09-25,7
8999,2022-09-26,7
9000,2020-01-01,8
9001,2020-01-02,8
9002,2020-01-03,8
9003,2020-01-04,8
9004,2020-01-05,8
9005,2020-01-06,8
9006,2020-01-07,8
9007,2020-01-08,8
9008,2020-01-09,8
9009,2020-01-10,8
9010,2020-01-11,8
9011,2020-01-12,8
9012,2020-01-13,8
9013,2020-01-14,8
9014,2020-01-15,8
9015,2020-01-16,8
9016,2020-01-17,8
9017,2020-01-18,8
9018,2020-01-19,8
9019,2020-01-20,8
9020,2020-01-21,8
9021,2020-01-22,8
9022,2020-01-23,8
9023,2020-01-24,8
9024,2020-01-25,8
9025,2020-01-26,8
9026,2020-01-27,8
9027,2020-01-28,8
9028,2020-01-29,8
9029,2020-01-30,8
9030,2020-01-31,8
9031,2020-02-01,8
9032,2020-02-02,8
9033,2020-02-03,8
9034,2020-02-04,8
9035,2020-02-05,8
9036,2020-02-06,8
9037,2020-02-07,8
9038,2020-02-08,8
9039,2020-02-09,8
9040,2020-02-10,8
9041,2020-02-11,8
9042,2020-02-12,8
9043,2020-02-13,8
9044,2020-02-14,8
9045,2020-02-15,8
9046,2020-02-16,8
9047,2020-02-17,8
9048,2020-02-18,8
9049,2020-02-19,8
9050,2020-02-20,8
9051,2020-02-21,8
9052,2020-02-22,8
9053,2020-02-23,8
9054,2020-02-24,8
9055,2020-02-25,8
9056,2020-02-26,8
9057,2020-02-27,8
9058,2020-02-28,8
9059,2020-02-29,8
9060,2020-03-01,8
9061,2020-03-02,8
9062,2020-03-03,8
9063,2020-03-04,8
9064,2020-03-05,8
9065,2020-03-06,8
9066,2020-03-07,8
9067,2020-03-08,8
9068,2020-03-09,8
9069,2020-03-10,8
9070,2020-03-11,8
9071,2020-03-12,8
9072,2020-03-13,8
9073,2020-03-14,8
9074,2020-03-15,8
9075,2020-03-16,8
9076,2020-03-17,8
9077,2020-03-18,8
9078,2020-03-19,8
9079,2020-03-20,8
9080,2020-03-21,8
9081,2020-03-22,8
9082,2020-03-23,8
9083,2020-03-24,8
9084,2020-03-25,8
9085,2020-03-26,8
9086,2020-03-27,8
9087,2020-03-28,8
9088,2020-03-29,8
9089,2020-03-30,8
9090,2020-03-31,8
9091,2020-04-01,8
9092,2020-04-02,8
9093,2020-04-03,8
9094,2020-04-04,8
9095,2020-04-05,8
9096,2020-04-06,8
9097,2020-04-07,8
9098,2020-04-08,8
9099,2020-04-09,8
9100,2020-04-10,8
9101,2020-04-11,8
9102,2020-04-12,8
9103,2020-04-13,8
9104,2020-04-14,8
9105,2020-04-15,8
9106,2020-04-16,8
9107,2020-04-17,8
9108,2020-04-18,8
9109,2020-04-19,8
9110,2020-04-20,8
9111,2020-04-21,8
9112,2020-04-22,8
9113,2020-04-23,8
9114,2020-04-24,8
9115,2020-04-25,8
9116,2020-04-26,8
9117,2020-04-27,8
9118,2020-04-28,8
9119,2020-04-29,8
9120,2020-04-30,8
9121,2020-05-01,8
9122,2020-05-02,8
9123,2020-05-03,8
9124,2020-05-04,8
9125,2020-05-05,8
9126,2020-05-06,8
9127,2020-05-07,8
9128,2020-05-08,8
9129,2020-05-09,8
9130,2020-05-10,8
9131,2020-05-11,8
9132,2020-05-12,8
9133,2020-05-13,8
9134,2020-05-14,8
9135,2020-05-15,8
9136,2020-05-16,8
9137,2020-05-17,8
9138,2020-05-18,8
9139,2020-05-19,8
9140,2020-05-20,8
9141,2020-05-21,8
9142,2020-05-22,8
9143,2020-05-23,8
9144,2020-05-24,8
9145,2020-05-25,8
9146,2020-05-26,8
9147,2020-05-27,8
9148,2020-05-28,8
9149,2020-05-29,8
9150,2020-05-30,8
9151,2020-05-31,8
9152,2020-06-01,8
9153,2020-06-02,8
9154,2020-06-03,8
9155,2020-06-04,8
9156,2020-06-05,8
9157,2020-06-06,8
9158,2020-06-07,8
9159,2020-06-08,8
9160,2020-06-09,8
9161,2020-06-10,8
9162,2020-06-11,8
9163,2020-06-12,8
9164,2020-06-13,8
9165,2020-06-14,8
9166,2020-06-15,8
9167,2020-06-16,8
9168,2020-06-17,8
9169,2020-06-18,8
9170,2020-06-19,8
9171,2020-06-20,8
9172,2020-06-21,8
9173,2020-06-22,8
9174,2020-06-23,8
9175,2020-06-24,8
9176,2020-06-25,8
9177,2020-06-26,8
9178,2020-06-27,8
9179,2020-06-28,8
9180,2020-06-29,8
9181,2020-06-30,8
9182,2020-07-01,8
9183,2020-07-02,8
9184,2020-07-03,8
9185,2020-07-04,8
9186,2020-07-05,8
9187,2020-07-06,8
9188,2020-07-07,8
9189,2020-07-08,8
9190,2020-07-09,8
9191,2020-07-10,8
9192,2020-07-11,8
9193,2020-07-12,8
9194,2020-07-13,8
9195,2020-07-14,8
9196,2020-07-15,8
9197,2020-07-16,8
9198,2020-07-17,8
9199,2020-07-18,8
9200,2020-07-19,8
9201,2020-07-20,8
9202,2020-07-21,8
9203,2020-07-22,8
9204,2020-07-23,8
9205,2020-07-24,8
9206,2020-07-25,8
9207,2020-07-26,8
9208,2020-07-27,8
9209,2020-07-28,8
9210,2020-07-29,8
9211,2020-07-30,8
9212,2020-07-31,8
9213,2020-08-01,8
9214,2020-08-02,8
9215,2020-08-03,8
9216,2020-08-04,8
9217,2020-08-05,8
9218,2020-08-06,8
9219,2020-08-07,8
9220,2020-08-08,8
9221,2020-08-09,8
9222,2020-08-10,8
9223,2020-08-11,8
9224,2020-08-12,8
9225,2020-08-13,8
9226,2020-08-14,8
9227,2020-08-15,8
9228,2020-08-16,8
9229,2020-08-17,8
9230,2020-08-18,8
9231,2020-08-19,8
9232,2020-08-20,8
9233,2020-08-21,8
9234,2020-08-22,8
9235,2020-08-23,8
9236,2020-08-24,8
9237,2020-08-25,8
9238,2020-08-26,8
9239,2020-08-27,8
9240,2020-08-28,8
9241,2020-08-29,8
9242,2020-08-30,8
9243,2020-08-31,8
9244,2020-09-01,8
9245,2020-09-02,8
9246,2020-09-03,8
9247,2020-09-04,8
9248,2020-09-05,8
9249,2020-09-06,8
9250,2020-09-07,8
9251,2020-09-08,8
9252,2020-09-09,8
9253,2020-09-10,8
9254,2020-09-11,8
9255,2020-09-12,8
9256,2020-09-13,8
9257,2020-09-14,8
9258,2020-09-15,8
9259,2020-09-16,8
9260,2020-09-17,8
9261,2020-09-18,8
9262,2020-09-19,8
9263,2020-09-20,8
9264,2020-09-21,8
9265,2020-09-22,8
9266,2020-09-23,8
9267,2020-09-24,8
9268,2020-09-25,8
9269,2020-09-26,8
9270,2020-09-27,8
9271,2020-09-28,8
9272,2020-09-29,8
9273,2020-09-30,8
9274,2020-10-01,8
9275,2020-10-02,8
9276,2020-10-03,8
9277,2020-10-04,8
9278,2020-10-05,8
9279,2020-10-06,8
9280,2020-10-07,8
9281,2020-10-08,8
9282,2020-10-09,8
9283,2020-10-10,8
9284,2020-10-11,8
9285,2020-10-12,8
9286,2020-10-13,8
9287,2020-10-14,8
9288,2020-10-15,8
9289,2020-10-16,8
9290,2020-10-17,8
9291,2020-10-18,8
9292,2020-10-19,8
9293,2020-10-20,8
9294,2020-10-21,8
9295,2020-10-22,8
9296,2020-10-23,8
9297,2020-10-24,8
9298,2020-10-25,8
9299,2020-10-26,8
9300,2020-10-27,8
9301,2020-10-28,8
9302,2020-10-29,8
9303,2020-10-30,8
9304,2020-10-31,8
9305,2020-11-01,8
9306,2020-11-02,8
9307,2020-11-03,8
9308,2020-11-04,8
9309,2020-11-05,8
9310,2020-11-06,8
9311,2020-11-07,8
9312,2020-11-08,8
9313,2020-11-09,8
9314,2020-11-10,8
9315,2020-11-11,8
9316,2020-11-12,8
9317,2020-11-13,8
9318,2020-11-14,8
9319,2020-11-15,8
9320,2020-11-16,8
9321,2020-11-17,8
9322,2020-11-18,8
9323,2020-11-19,8
9324,2020-11-20,8
9325,2020-11-21,8
9326,2020-11-22,8
9327,2020-11-23,8
9328,2020-11-24,8
9329,2020-11-25,8
9330,2020-11-26,8
9331,2020-11-27,8
9332,2020-11-28,8
9333,2020-11-29,8
9334,2020-11-30,8
9335,2020-12-01,8
9336,2020-12-02,8
9337,2020-12-03,8
9338,2020-12-04,8
9339,2020-12-05,8
9340,2020-12-06,8
9341,2020-12-07,8
9342,2020-12-08,8
9343,2020-12-09,8
9344,2020-12-10,8
9345,2020-12-11,8
9346,2020-12-12,8
9347,2020-12-13,8
9348,2020-12-14,8
9349,2020-12-15,8
9350,2020-12-16,8
9351,2020-12-17,8
9352,2020-12-18,8
9353,2020-12-19,8
9354,2020-12-20,8
9355,2020-12-21,8
9356,2020-12-22,8
9357,2020-12-23,8
9358,2020-12-24,8
9359,2020-12-25,8
9360,2020-12-26,8
9361,2020-12-27,8
9362,2020-12-28,8
9363,2020-12-29,8
9364,2020-12-30,8
9365,2020-12-31,8
9366,2021-01-01,8
9367,2021-01-02,8
9368,2021-01-03,8
9369,2021-01-04,8
9370,2021-01-05,8
9371,2021-01-06,8
9372,2021-01-07,8
9373,2021-01-08,8
9374,2021-01-09,8
9375,2021-01-10,8
9376,2021-01-11,8
9377,2021-01-12,8
9378,2021-01-13,8
9379,2021-01-14,8
9380,2021-01-15,8
9381,2021-01-16,8
9382,2021-01-17,8
9383,2021-01-18,8
9384,2021-01-19,8
9385,2021-01-20,8
9386,2021-01-21,8
9387,2021-01-22,8
9388,2021-01-23,8
9389,2021-01-24,8
9390,2021-01-25,8
9391,2021-01-26,8
9392,2021-01-27,8
9393,2021-01-28,8
9394,2021-01-29,8
9395,2021-01-30,8
9396,2021-01-31,8
9397,2021-02-01,8
9398,2021-02-02,8
9399,2021-02-03,8
9400,2021-02-04,8
9401,2021-02-05,8
9402,2021-02-06,8
9403,2021-02-07,8
9404,2021-02-08,8
9405,2021-02-09,8
9406,2021-02-10,8
9407,2021-02-11,8
9408,2021-02-12,8
9409,2021-02-13,8
9410,2021-02-14,8
9411,2021-02-15,8
9412,2021-02-16,8
9413,2021-02-17,8
9414,2021-02-18,8
9415,2021-02-19,8
9416,2021-02-20,8
9417,2021-02-21,8
9418,2021-02-22,8
9419,2021-02-23,8
9420,2021-02-24,8
9421,2021-02-25,8
9422,2021-02-26,8
9423,2021-02-27,8
9424,2021-02-28,8
9425,2021-03-01,8
9426,2021-03-02,8
9427,2021-03-03,8
9428,2021-03-04,8
9429,2021-03-05,8
9430,2021-03-06,8
9431,2021-03-07,8
9432,2021-03-08,8
9433,2021-03-09,8
9434,2021-03-10,8
9435,2021-03-11,8
9436,2021-03-12,8
9437,2021-03-13,8
9438,2021-03-14,8
9439,2021-03-15,8
9440,2021-03-16,8
9441,2021-03-17,8
9442,2021-03-18,8
9443,2021-03-19,8
9444,2021-03-20,8
9445,2021-03-21,8
9446,2021-03-22,8
9447,2021-03-23,8
9448,2021-03-24,8
9449,2021-03-25,8
9450,2021-03-26,8
9451,2021-03-27,8
9452,2021-03-28,8
9453,2021-03-29,8
9454,2021-03-30,8
9455,2021-03-31,8
9456,2021-04-01,8
9457,2021-04-02,8
9458,2021-04-03,8
9459,2021-04-04,8
9460,2021-04-05,8
9461,2021-04-06,8
9462,2021-04-07,8
9463,2021-04-08,8
9464,2021-04-09,8
9465,2021-04-10,8
9466,2021-04-11,8
9467,2021-04-12,8
9468,2021-04-13,8
9469,2021-04-14,8
9470,2021-04-15,8
9471,2021-04-16,8
9472,2021-04-17,8
9473,2021-04-18,8
9474,2021-04-19,8
9475,2021-04-20,8
9476,2021-04-21,8
9477,2021-04-22,8
9478,2021-04-23,8
9479,2021-04-24,8
9480,2021-04-25,8
9481,2021-04-26,8
9482,2021-04-27,8
9483,2021-04-28,8
9484,2021-04-29,8
9485,2021-04-30,8
9486,2021-05-01,8
9487,2021-05-02,8
9488,2021-05-03,8
9489,2021-05-04,8
9490,2021-05-05,8
9491,2021-05-06,8
9492,2021-05-07,8
9493,2021-05-08,8
9494,2021-05-09,8
9495,2021-05-10,8
9496,2021-05-11,8
9497,2021-05-12,8
9498,2021-05-13,8
9499,2021-05-14,8
9500,2021-05-15,8
9501,2021-05-16,8
9502,2021-05-17,8
9503,2021-05-18,8
9504,2021-05-19,8
9505,2021-05-20,8
9506,2021-05-21,8
9507,2021-05-22,8
9508,2021-05-23,8
9509,2021-05-24,8
9510,2021-05-25,8
9511,2021-05-26,8
9512,2021-05-27,8
9513,2021-05-28,8
9514,2021-05-29,8
9515,2021-05-30,8
9516,2021-05-31,8
9517,2021-06-01,8
9518,2021-06-02,8
9519,2021-06-03,8
9520,2021-06-04,8
9521,2021-06-05,8
9522,2021-06-06,8
9523,2021-06-07,8
9524,2021-06-08,8
9525,2021-06-09,8
9526,2021-06-10,8
9527,2021-06-11,8
9528,2021-06-12,8
9529,2021-06-13,8
9530,2021-06-14,8
9531,2021-06-15,8
9532,2021-06-16,8
9533,2021-06-17,8
9534,2021-06-18,8
9535,2021-06-19,8
9536,2021-06-20,8
9537,2021-06-21,8
9538,2021-06-22,8
9539,2021-06-23,8
9540,2021-06-24,8
9541,2021-06-25,8
9542,2021-06-26,8
9543,2021-06-27,8
9544,2021-06-28,8
9545,2021-06-29,8
9546,2021-06-30,8
9547,2021-07-01,8
9548,2021-07-02,8
9549,2021-07-03,8
9550,2021-07-04,8
9551,2021-07-05,8
9552,2021-07-06,8
9553,2021-07-07,8
9554,2021-07-08,8
9555,2021-07-09,8
9556,2021-07-10,8
9557,2021-07-11,8
9558,2021-07-12,8
9559,2021-07-13,8
9560,2021-07-14,8
9561,2021-07-15,8
9562,2021-07-16,8
9563,2021-07-17,8
9564,2021-07-18,8
9565,2021-07-19,8
9566,2021-07-20,8
9567,2021-07-21,8
9568,2021-07-22,8
9569,2021-07-23,8
9570,2021-07-24,8
9571,2021-07-25,8
9572,2021-07-26,8
9573,2021-07-27,8
9574,2021-07-28,8
9575,2021-07-29,8
9576,2021-07-30,8
9577,2021-07-31,8
9578,2021-08-01,8
9579,2021-08-02,8
9580,2021-08-03,8
9581,2021-08-04,8
9582,2021-08-05,8
9583,2021-08-06,8
9584,2021-08-07,8
9585,2021-08-08,8
9586,2021-08-09,8
9587,2021-08-10,8
9588,2021-08-11,8
9589,2021-08-12,8
9590,2021-08-13,8
9591,2021-08-14,8
9592,2021-08-15,8
9593,2021-08-16,8
9594,2021-08-17,8
9595,2021-08-18,8
9596,2021-08-19,8
9597,2021-08-20,8
9598,2021-08-21,8
9599,2021-08-22,8
9600,2021-08-23,8
9601,2021-08-24,8
9602,2021-08-25,8
9603,2021-08-26,8
9604,2021-08-27,8
9605,2021-08-28,8
9606,2021-08-29,8
9607,2021-08-30,8
9608,2021-08-31,8
9609,2021-09-01,8
9610,2021-09-02,8
9611,2021-09-03,8
9612,2021-09-04,8
9613,2021-09-05,8
9614,2021-09-06,8
9615,2021-09-07,8
9616,2021-09-08,8
9617,2021-09-09,8
9618,2021-09-10,8
9619,2021-09-11,8
9620,2021-09-12,8
9621,2021-09-13,8
9622,2021-09-14,8
9623,2021-09-15,8
9624,2021-09-16,8
9625,2021-09-17,8
9626,2021-09-18,8
9627,2021-09-19,8
9628,2021-09-20,8
9629,2021-09-21,8
9630,2021-09-22,8
9631,2021-09-23,8
9632,2021-09-24,8
9633,2021-09-25,8
9634,2021-09-26,8
9635,2021-09-27,8
9636,2021-09-28,8
9637,2021-09-29,8
9638,2021-09-30,8
9639,2021-10-01,8
9640,2021-10-02,8
9641,2021-10-03,8
9642,2021-10-04,8
9643,2021-10-05,8
9644,2021-10-06,8
9645,2021-10-07,8
9646,2021-10-08,8
9647,2021-10-09,8
9648,2021-10-10,8
9649,2021-10-11,8
9650,2021-10-12,8
9651,2021-10-13,8
9652,2021-10-14,8
9653,2021-10-15,8
9654,2021-10-16,8
9655,2021-10-17,8
9656,2021-10-18,8
9657,2021-10-19,8
9658,2021-10-20,8
9659,2021-10-21,8
9660,2021-10-22,8
9661,2021-10-23,8
9662,2021-10-24,8
9663,2021-10-25,8
9664,2021-10-26,8
9665,2021-10-27,8
9666,2021-10-28,8
9667,2021-10-29,8
9668,2021-10-30,8
9669,2021-10-31,8
9670,2021-11-01,8
9671,2021-11-02,8
9672,2021-11-03,8
9673,2021-11-04,8
9674,2021-11-05,8
9675,2021-11-06,8
9676,2021-11-07,8
9677,2021-11-08,8
9678,2021-11-09,8
9679,2021-11-10,8
9680,2021-11-11,8
9681,2021-11-12,8
9682,2021-11-13,8
9683,2021-11-14,8
9684,2021-11-15,8
9685,2021-11-16,8
9686,2021-11-17,8
9687,2021-11-18,8
9688,2021-11-19,8
9689,2021-11-20,8
9690,2021-11-21,8
9691,2021-11-22,8
9692,2021-11-23,8
9693,2021-11-24,8
9694,2021-11-25,8
9695,2021-11-26,8
9696,2021-11-27,8
9697,2021-11-28,8
9698,2021-11-29,8
9699,2021-11-30,8
9700,2021-12-01,8
9701,2021-12-02,8
9702,2021-12-03,8
9703,2021-12-04,8
9704,2021-12-05,8
9705,2021-12-06,8
9706,2021-12-07,8
